,AC.PA,ALO.PA,ATO.PA,ACA.PA,BN.PA,DSY.PA,EDEN.PA,EDF.PA,ENGI.PA,ERF.PA,RMS.PA,KER.PA,LI.PA,OR.PA,MC.PA,ML.PA,ORA.PA,RI.PA,PUB.PA,RNO.PA,SAF.PA,SGO.PA,SAN.PA,SU.PA,GLE.PA,TEP.PA,HO.PA,TTE.PA,URW.PA,DG.PA,VIV.PA,WLN.PA
26/06/2018,290448820,222296740,106662150,2852634570,684186300,261541130,239266350,3010267680,2435285010,17683630,105569410,126279320,314356060,561943580,505742820,179618700,2660056600,265421590,230874490,295722280,417029590,552579850,1249017090,576543890,807917740,57780000,212873490,2659927120,138282970,596313310,1300044710,133078960
27/06/2018,290448820,222296740,106662150,2852634570,684186300,261541130,239266350,3010267680,2435285010,17683630,105569410,126279320,314356060,561943580,505742820,179618700,2660056600,265421590,230874490,295722280,417029590,552579850,1249017090,576543890,807917740,57780000,212911860,2659927120,138282970,596313310,1300044710,133182350
28/06/2018,290448820,222296740,106662150,2852634570,684186300,261541130,239266350,3010267680,2435285010,17683630,105569410,126279320,314356060,561943580,505742820,179618700,2660056600,265421590,230874490,295722280,417029590,552579850,1249017090,576543890,807917740,57780000,212911860,2664312940,138282970,596313310,1300044710,133182350
29/06/2018,290448820,222296740,106662150,2852634570,684186300,261541130,239266350,3010267680,2435285010,17683630,105569410,126279320,314356060,561943580,505742820,179618700,2660056600,265421590,230874490,295722280,417029590,552579850,1249017090,576543890,807917740,57780000,212911860,2664312940,138282970,596313310,1300044710,133182350
02/07/2018,290448820,222296740,106662150,2852634570,684186300,261541130,239266350,3010267680,2435285010,17683630,105569410,126279320,314356060,561943580,505742820,179618700,2660056600,265421590,230874490,295722280,417029590,552579850,1249017090,576543890,807917740,57780000,212911860,2664312940,138282970,596313310,1300044710,133182350
03/07/2018,290448820,222296740,106662150,2852634570,684186300,261541130,239266350,3010267680,2435285010,17683630,105569410,126279320,314356060,561943580,505742820,179618700,2660056600,265421590,230874490,295722280,417029590,552579850,1249017090,576543890,807917740,57780000,212911860,2664312940,138282970,596313310,1300044710,133182350
04/07/2018,290448820,222304180,106662150,2852634570,685055200,261541130,239266350,3010267680,2435285010,17683630,105569410,126279320,314356060,561943580,505742820,179618700,2660056600,265421590,230874490,295722280,417029590,552579850,1249017090,576543890,807917740,57780000,212911860,2664312940,138282970,596313310,1300288160,133182350
05/07/2018,290448820,222304180,106662150,2852634570,685055200,261541130,239266350,3010267680,2435285010,17695600,105569410,126279320,314356060,561943580,505742820,179618700,2660056600,265421590,230874490,295722280,417029590,552579850,1249017090,576543890,807917740,57780000,212911860,2664312940,138282970,596354690,1300288160,133182350
06/07/2018,290448820,222304180,106662150,2852634570,685055200,261541130,239767920,3010267680,2435285010,17695600,105569410,126279320,314356060,562101810,505788030,179618700,2660056600,265421590,235197970,295722280,417029590,552595550,1249017090,576543890,807917740,57780000,212911860,2664312940,138282970,596354690,1300288160,133182350
09/07/2018,290448820,222304180,106662150,2852634570,685055200,262443190,239767920,3010267680,2435285010,17695600,105569410,126279320,314356060,562101810,505788030,179618700,2660056600,265421590,235197970,295722280,417029590,552595550,1249017090,576543890,807917740,57780000,212911860,2664312940,138282970,596354690,1300288160,133182350
10/07/2018,290448820,222304180,106662150,2852634570,685055200,262443190,239767920,3010267680,2435285010,17695600,105569410,126279320,314356060,562101810,505788030,179618700,2660056600,265421590,235197970,295722280,417029590,552595550,1249058040,576543890,807917740,57780000,212911860,2664312940,138282970,596363170,1300288160,133182350
11/07/2018,290448820,222304180,106662150,2852634570,685055200,262443190,239767920,3010267680,2435285010,17695600,105569410,126279320,314356060,562101810,505788030,178978840,2660056600,265421590,235197970,295722280,417029590,552595550,1249058040,576543890,807917740,57780000,213071700,2664312940,138282970,596363170,1300288160,133182350
12/07/2018,290448820,222304180,106662150,2852634570,685055200,262443190,239767920,3010267680,2435285010,17695600,105569410,126279320,314356060,562101810,505788030,178978840,2660056600,265421590,235197970,295722280,417029590,552595550,1249058040,578956260,807917740,57780000,213071700,2664312940,138282970,596363170,1300288160,133238820
13/07/2018,290448820,222304180,106662150,2852634570,685055200,262443190,239767920,3010267680,2435285010,17695600,105569410,126279320,314356060,562101810,505788030,178978840,2660056600,265421590,235197970,295722280,417029590,552595550,1249058040,578956260,807917740,57780000,213071700,2665877330,138282970,596363170,1300288160,133238820
16/07/2018,290448820,222304180,106662150,2852634570,685055200,262443190,239767920,3010267680,2435285010,17695600,105569410,126279320,314356060,562101810,505788030,178978840,2660056600,265421590,235197970,295722280,417029590,552595550,1249058040,578956260,807917740,57780000,213071700,2665877330,138282970,596363170,1300288160,133238820
17/07/2018,290448820,222304180,106662150,2852634570,685055200,262443190,239767920,3010267680,2435285010,17695600,105569410,126279320,314356060,562101810,505788030,178978840,2660056600,265421590,235197970,295722280,417029590,552595550,1249058040,578956260,807917740,57780000,213071700,2665877330,138282970,596363170,1300288160,133238820
18/07/2018,290448820,222304180,106662150,2852634570,685055200,262443190,239767920,3010267680,2435285010,17695600,105569410,126279320,314356060,562101810,505788030,178978840,2660056600,265421590,235197970,295722280,417029590,552595550,1249058040,578956260,807917740,57780000,213071700,2665877330,138282970,596363170,1300288160,133238820
19/07/2018,290448820,222304180,106662150,2852634570,685055200,262443190,239767920,3010267680,2435285010,17695600,105569410,126279320,314356060,562101810,505788030,178978840,2660056600,265421590,235197970,295722280,417029590,552595550,1249058040,578956260,807917740,57780000,213071700,2665877330,138282970,596363170,1300288160,133238820
20/07/2018,290448820,222304180,106662150,2852634570,685055200,262443190,239767920,3010267680,2435285010,17695600,105569410,126279320,314356060,562101810,505788030,178978840,2660056600,265421590,235197970,295722280,417029590,552595550,1249058040,578956260,807917740,57780000,213071700,2665877330,138282970,596363170,1300288160,133238820
23/07/2018,290448820,222304180,106662150,2852634570,685055200,262443190,239767920,3010267680,2435285010,17695600,105569410,126279320,314356060,562101810,505788030,178978840,2660056600,265421590,235197970,295722280,417029590,552595550,1249058040,578956260,807917740,57780000,213071700,2665877330,138282970,596363170,1305230590,133238820
24/07/2018,290448820,222304180,106884220,2852634570,685055200,262443190,239767920,3010267680,2435285010,17695600,105569410,126279320,314356060,562101810,505788030,178978840,2660056600,265421590,235197970,295722280,417029590,552595550,1249058040,578956260,807917740,57780000,213071700,2665877330,138282970,596363170,1305230590,133238820
25/07/2018,290448820,222304180,106884220,2852634570,685055200,262443190,239767920,3010267680,2435285010,17695600,105569410,126279320,314356060,562101810,505788030,178978840,2660056600,265421590,235197970,295722280,417029590,552595550,1249058040,578956260,807917740,57780000,213071700,2665877330,138282970,596363170,1305230590,133238820
26/07/2018,290448820,222304180,106884220,2852634570,685055200,262443190,239767920,3010267680,2435285010,17695600,105569410,126279320,314356060,562255310,505788030,178978840,2660056600,265421590,235197970,295722280,417029590,552595550,1249058040,578956260,807917740,57780000,213071700,2665877330,138282970,596363170,1305230590,133238820
27/07/2018,290205700,222304180,106884220,2852634570,685055200,262443190,239767920,3010267680,2435285010,17695600,105569410,126279320,314356060,562255310,505788030,178978840,2660056600,265421590,235197970,295722280,417029590,552595550,1249058040,578956260,807917740,57780000,213071700,2665877330,138282970,596363170,1305230590,133238820
30/07/2018,290205700,222304180,106884220,2852634570,685055200,262443190,239266350,3010267680,2435285010,17695600,105569410,126279320,314356060,562255310,505027340,178978840,2660056600,265421590,235197970,295722280,417029590,552595550,1249058040,578956260,807917740,57780000,213071700,2665877330,138282970,596363170,1305230590,133451170
31/07/2018,290205700,222304180,106884220,2852634570,685055200,262443190,239266350,3010267680,2435285010,17695600,105569410,126279320,314356060,562255310,505027340,178978840,2660056600,265421590,235197970,295722280,417029590,552595550,1249058040,578956260,807917740,57780000,213071700,2665877330,138282970,596363170,1305230590,133451170
01/08/2018,290205700,222304180,106884220,2852634570,685055200,262443190,239266350,3010267680,2435285010,17695600,105569410,126279320,314356060,562255310,505027340,178978840,2660056600,265421590,235197970,295722280,417029590,552595550,1251459220,578956260,807917740,57780000,213071700,2665877330,138282970,596363170,1305230590,133451170
02/08/2018,290205700,222304180,106884220,2852634570,685055200,262443190,239266350,3010267680,2435285010,17695600,105569410,126279320,314356060,560082190,505027340,178978840,2660056600,265421590,235197970,295722280,417029590,552595550,1251459220,578956260,807917740,57780000,213071700,2665877330,138282970,596890890,1305474040,133451170
03/08/2018,290205700,222304180,106884220,2852634570,685055200,262443190,239364600,3010267680,2435285010,17704470,105569410,126279320,314356060,560082190,505027340,178978840,2660056600,265421590,235197970,295722280,417029590,552595550,1251459220,578956260,807917740,57780000,213071700,2665877330,138282970,596890890,1305474040,133451170
06/08/2018,290205700,222316340,106884220,2852634570,685055200,262473070,239364600,3010267680,2435285010,17704470,105569410,126279320,314356060,560082190,505027340,178978840,2660056600,265421590,235197970,295722280,417029590,552602790,1251459220,578956260,807917740,57780000,213071700,2665877330,138282970,596890890,1305474040,133454920
07/08/2018,290205700,222316340,106884220,2852634570,685055200,262473070,239364600,3010267680,2435285010,17704470,105569410,126279320,314356060,560082190,505028450,178978840,2660056600,265421590,235197970,295722280,417029590,552602790,1251459220,578956260,807917740,57780000,213079910,2665877330,138282970,596890890,1305474040,133454920
08/08/2018,290205700,222316340,106884220,2852634570,685055200,262473070,239364600,3010267680,2435285010,17704470,105569410,126279320,314356060,560082190,505028450,178978840,2660056600,265421590,235197970,295722280,417029590,552602790,1251459220,578956260,807917740,57780000,213079910,2665877330,138282970,596890890,1305474040,133454920
09/08/2018,290205700,222316340,106884220,2852634570,685055200,262473070,239364600,3010267680,2435285010,17704470,105569410,126279320,314356060,560082190,505028450,178978840,2660056600,265421590,235197970,295722280,417029590,552602790,1251544130,578956260,807917740,57780000,213079910,2665877330,138282970,596890890,1305474040,133454920
10/08/2018,290205700,222316340,106884220,2852634570,685055200,262473070,239364600,3010267680,2435285010,17704470,105569410,126279320,314356060,560082190,505028450,178978840,2660056600,265421590,235197970,295722280,417029590,552602790,1251544130,578956260,807917740,57780000,213079910,2665877330,138282970,596890890,1305474040,133454920
13/08/2018,290205700,222316340,106884220,2852634570,685055200,262473070,239364600,3010267680,2435285010,17704470,105569410,126279320,314356060,560082190,505028450,178978840,2660056600,265421590,235197970,295722280,417029590,552602790,1251544130,578956260,807917740,57780000,213079910,2665877330,138282970,596890890,1305474040,133454920
14/08/2018,290205700,222316340,106884220,2852634570,685055200,262473070,239364600,3010267680,2435285010,17704470,105569410,126279320,314356060,560082190,505028450,178978840,2660056600,265421590,235197970,295722280,417029590,552602790,1251544130,578956260,807917740,57780000,213079910,2666020640,138282970,596890890,1305474040,133454920
15/08/2018,290205700,222316340,106884220,2852634570,685055200,262473070,239364600,3010267680,2435285010,17704470,105569410,126279320,314356060,560082190,505028450,178978840,2660056600,265421590,235197970,295722280,417029590,552602790,1251544130,578956260,807917740,57780000,213079910,2666020640,138282970,596890890,1305474040,133454920
